"curation_id","curated_body_site","curated_body_site_ontology_term_id","curated_body_subsite","curated_body_subsite_ontology_term_id","curated_body_subsite_source"
"HallAB_2017:SKST024_7_G103022","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST011_6_G103002","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST011_7_G103017","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST011_8_G103000","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_1_G102974","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_2_G102975","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_3_G102950","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_4_G102954","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_5_G102992","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST012_6_G102997","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST014_1_G102976","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST036_3_G103025","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST036_2_G103020","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST037_2_G103023","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST032_4_G103008","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST032_3_G102989","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST036_1_G103013","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST032_5_G103024","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST041_1_G103005","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST037_3_G103026","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST041_2_G103027","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST041_3_G103028","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST010_2_G102969","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST010_3_G102970","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_8_G102999","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST010_1_G102968","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_6_G102995","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_7_G103016","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_3_G102949","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_4_G102948","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_1_G102966","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST007_2_G102967","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST027_10_G102936","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_9_G103021","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_2_G102986","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_1_G102983","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST024_8_G103031","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_6_G103010","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_5_G103006","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_4_G102939","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:SKST025_3_G102942","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9223_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9281_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8646_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8600_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8816_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8585_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8855_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8808_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8883_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8775_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9061_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8748_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9193_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9216_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p9220_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo5","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo7","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo6","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo9","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8649_mo8","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo10","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo1","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo12","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8712_mo11","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo4","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo3","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo2","feces","UBERON:0001988",NA,NA,NA
"HallAB_2017:p8582_mo12","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100208","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100207","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100206","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100205","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100204","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100203","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100202","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100201","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100200","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100199","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100198","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100196","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100195","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100194","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100193","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100192","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100191","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100190","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100189","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100188","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100187","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100186","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100185","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100184","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100182","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100181","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100180","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100179","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100178","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100177","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100176","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100175","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100174","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100173","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100172","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100171","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100170","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100169","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100168","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100167","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100166","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100165","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100164","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100163","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100162","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100161","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100160","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100159","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100158","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100157","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100156","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100155","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100154","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100153","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100152","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100151","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100150","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100149","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100148","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100147","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100146","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100145","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100144","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100143","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100142","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100141","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100140","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100139","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100138","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100137","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100136","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100134","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100133","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100132","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100131","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100130","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100129","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100128","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100127","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100126","feces","UBERON:0001988",NA,NA,NA
"HanniganGD_2017:MG100125","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5420-2","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5420-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5419-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5418-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5452-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5426-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5420-3","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5465-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5459-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5429-4","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5429-3","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5428-2","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5428-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5427-4","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5427-3","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5429-2","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5429-1","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5428-4","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5428-3","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5444-2","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5458-3","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5458-4","feces","UBERON:0001988",NA,NA,NA
"HansenLBS_2018:SID5458-1","feces","UBERON:0001988",NA,NA,NA
